ssn,etytr,indicator,alp,er-cv,leukocyty,hbver,alt,trombocyty,ast,weight,hematokrit,smoker,hemoglobin,erytrocyty,blood_group,sex,race,age
056-05-2498,0.5655637500309916,0.0,0.8864929826314933,0.6046312500101934,0.5940494052116029,0.6883467521269141,0.2070321753516104,0.2046476309527726,0.520494909569895,0.5801982214669956,0.6136401341383622,0.0,0.48230914613285725,0.5485887632071011,0.14285714285714285,1.0,0.0,0.08620689655172414
023-59-8002,0.49162847557963674,1.0,0.8273309491516577,0.48817587311631894,0.21723536837043422,0.33038705495344317,0.256826262021037,0.9607662532758753,0.444758941845947,0.5965295704181546,0.5961234833473448,1.0,0.4515845731498711,0.4797809659567014,0.8571428571428571,0.0,0.0,0.0
472-13-7766,0.3728499037832539,0.0,0.5343280798611122,0.5404891876067253,0.39465827806608034,0.6160831662294705,0.4215549874073406,0.6025545430953503,0.8515370738213586,0.5080197398027815,0.3737214820835064,0.0,0.3495688108608763,0.49998776030535197,0.5714285714285714,0.0,0.0,0.3706896551724138
021-13-1039,0.5163625683482187,0.0,0.7363918606921636,0.4185346498374213,0.29341165627324084,0.6471271261568535,0.3025583151787679,0.38155951767419255,0.43829956406303405,0.6753525687663356,0.4192233918215863,1.0,0.6041717079846132,0.6108530313957581,0.14285714285714285,0.0,0.25,0.7758620689655172
313-37-1006,0.4942966069531618,1.0,0.6520745134650976,0.26999301952738286,0.7703797381823154,0.4598698306344293,0.24092069743263578,0.667481751958215,0.3784987013761931,0.3815369316988012,0.20102859294524666,0.0,0.358659871665429,0.5567460489324161,0.14285714285714285,0.0,1.0,0.8275862068965517
142-66-6998,0.5751587242555838,1.0,0.8590858271364105,0.6794064369308318,0.8177718742228504,0.5962033598478194,0.11909168677646341,0.606676571963259,0.40184835758244053,0.437841471595253,0.3972646660241843,0.0,0.5684030356382934,0.5217367561796333,0.2857142857142857,0.0,0.25,0.7844827586206896
735-84-2526,0.4847454976475054,0.0,0.558364538428142,0.5469695017497391,0.21485456471955433,0.6685154109139522,0.1443132015604362,0.5169925180287364,0.5723600667437467,0.5136095105844075,0.5974618844613122,0.0,0.6748694124813297,0.5155754821968934,0.8571428571428571,0.0,0.0,0.8448275862068966
152-28-1986,0.5289804076385989,1.0,0.1149181962862095,0.5862928308262889,0.3973867733392422,0.6649522113242906,0.2890468586542256,0.6138908078116604,0.36507489255483305,0.5522711488533131,0.3267134050751126,0.0,0.16210062331550443,0.310673578641921,0.2857142857142857,1.0,0.0,0.5689655172413793
650-04-6809,0.7609991284231326,1.0,0.928123946915082,0.5938392436299109,0.7215308331752025,0.3002033517702913,0.2355068072752704,0.5864703151784963,0.104120528958636,0.4507614979601817,0.5285137223395548,0.0,0.47988618442462216,0.5131275432673204,0.2857142857142857,1.0,0.75,0.8362068965517241
487-26-0988,0.4133620171759764,1.0,0.12622021178308096,0.2916716274776192,0.30163957225680155,0.5127766300956581,0.3433683562127718,0.8580463173130695,0.8678081706866905,0.41290837071614395,0.7955228805076231,0.0,0.1894624633896014,0.5336713999762737,0.7142857142857142,0.0,0.25,0.9913793103448276
424-02-5275,0.2311986375174745,1.0,0.8814686039251631,0.6125737122142504,0.47457431348583834,0.27276297907314406,0.4585818981773689,0.506055572003465,0.3935832901011218,0.47184207222772856,0.1546319303733169,0.0,0.5483278122209891,0.817041044403729,0.5714285714285714,0.0,0.0,0.8448275862068966
254-29-5885,0.3975687391887279,0.0,0.10763733413541851,0.6198692303050368,0.3922456517921441,0.9324849909430716,0.3004269514259131,0.13060645269763987,0.5107648798326057,0.2950045769937149,0.42270360753158176,0.0,0.847847809217059,0.6564091748751077,0.7142857142857142,1.0,1.0,0.49137931034482757
355-33-1903,0.4865172589384308,1.0,0.21749773149971877,0.6693820650782285,0.5446595156125325,0.40279603635695405,0.004813100890260456,0.4526391584518497,0.43521691599280854,0.360101216081544,0.6348550966426263,0.0,0.7500615388466577,0.5139636085632668,0.42857142857142855,0.0,0.0,0.06896551724137931
161-98-1890,0.538766098902042,0.0,0.7491673569901012,0.42233082547350587,0.3296552667030466,0.6540667324985209,0.34430492818483754,0.3754646534425475,0.8057171649677255,0.5357581120313973,0.28241381945751887,0.0,0.6095015979239505,0.508371009624166,0.7142857142857142,1.0,0.0,0.7155172413793104
202-81-2449,0.48227189765360823,1.0,0.5045553094768694,0.34278388206698096,0.4585899277862181,0.6638940551412457,0.1952885065038104,0.4963513054157484,0.43326465903459277,0.7701115590088999,0.748427192284248,0.0,0.3380193252839132,0.5009838831466935,1.0,0.0,0.5,0.3103448275862069
707-11-0612,0.6205017002424014,0.0,0.8948355555197973,0.42541753718705433,0.549365727977861,0.6772048117834981,0.3726945641013708,0.23386642835473392,0.6135175266265829,0.3217894597766163,0.45502841772281677,0.0,0.49020385003713196,0.6541627201497384,0.2857142857142857,0.0,0.25,0.06896551724137931
016-20-5043,0.43455640170348464,0.0,0.1967762695014436,0.641660645737209,0.4489040642204106,0.548162261384771,0.28907562156158023,0.7100133045312162,0.638787947956547,0.35812257141887227,0.3126844262677062,0.0,0.25378307452250026,0.2901654995019385,0.5714285714285714,1.0,0.0,0.7327586206896551
745-90-2652,0.5807963199240185,1.0,0.8621611058625557,0.6580791631261427,0.39676800011314717,0.6919432715200494,0.13615907891475287,0.4729897913308552,0.8489755800949823,0.5791930412907998,0.33608966914649896,1.0,0.4297007334596097,0.6164719927541005,0.2857142857142857,0.0,0.0,0.9482758620689655
433-94-5567,0.7257946702216322,0.0,0.3284991610391253,0.41801532768262983,0.36509506124676333,0.7244462349631766,0.19698648757393927,0.33565522988694807,0.5866995065726774,0.4574615303824354,0.6006941790735951,1.0,0.7188498702469065,0.4249151224251919,0.2857142857142857,1.0,0.25,0.2672413793103448
489-35-3785,0.32962007258690507,1.0,0.13928906330665597,0.43589694452100847,0.3815131775124845,0.7884041025765296,0.20104431976208875,0.488268985456393,0.5590148691182781,0.3408876174987944,0.36623165523682044,0.0,0.1481302620929049,0.4027819884419621,0.7142857142857142,0.0,0.0,0.4482758620689655
671-13-9634,0.3197657231894755,1.0,0.9098445330767816,0.4328932754236804,0.8084737752120625,0.5506572078812443,0.4259886764635068,0.5968379807815315,0.6330841374208944,0.5651432563704575,0.7427361914472812,0.0,0.5086602888779487,0.7409741667121732,0.8571428571428571,0.0,0.0,0.9913793103448276
555-67-1064,0.4708879976045941,1.0,0.8412394320172474,0.5693272651062808,0.7381375279479241,0.4482725196435387,0.704177052823241,0.5972765917007503,0.4472103325419332,0.4452282522939023,0.510989615274922,0.0,0.45494521999616166,0.9649436314985715,0.8571428571428571,1.0,0.25,0.9482758620689655
087-63-0553,0.7744713800475649,0.0,0.1929554311512099,0.5874315068306969,0.15900114679304572,0.500297858849235,0.30395186188116524,0.4679594723510642,0.6226416345256582,0.6882898076663887,0.5272442917565303,1.0,0.7565710971854843,0.7231776506941787,0.2857142857142857,1.0,0.0,0.3793103448275862
688-11-4061,0.5290586016245278,0.0,0.6850101359181601,0.4763314952509409,0.3537214200433023,0.4894497385909964,0.30112275524090876,0.4314231827801353,0.8235668788300761,0.7144718798441797,0.43848667470701486,0.0,0.6258229516951345,0.5524640388356095,0.0,0.0,0.0,0.8448275862068966
869-47-8554,0.493222870024431,0.0,0.7695208871705672,0.24554858958028544,0.5328061778318893,0.32393411968069535,0.32857808143651657,0.5263687401997873,0.3833683334686928,0.6398864057681967,0.46871813608072155,1.0,0.584748379129361,0.7547428816760471,1.0,1.0,0.0,0.6120689655172413
865-66-3800,0.3513026927338717,0.0,0.8572510160416004,0.5211325110075637,0.24521688296228555,0.6569635360187076,0.26633094859745277,0.36085982360530866,0.6676510430071909,0.3085087139255943,0.5009758398094175,0.0,0.5686669225570121,0.7000898205284156,1.0,0.0,0.75,0.09482758620689655
861-63-7256,0.7310222242565372,1.0,0.538203174487255,0.5076753938883896,0.2731418240020367,0.5112176671694928,0.3844812157208356,0.5972674539732666,0.6210923783367435,0.783394642364692,0.5777269922697081,0.0,0.65736317515416,0.5460410236903996,0.7142857142857142,1.0,0.25,0.6724137931034483
501-90-7183,0.3889902867812114,1.0,0.4439526996674792,0.700104571176628,0.5516451706812281,0.29943800598140957,0.4511306892788363,0.4692917530181914,0.3293046673976876,0.5327319996062367,0.3883656034641847,0.0,0.6813581101941707,0.805145944235951,0.2857142857142857,1.0,0.0,0.9310344827586207
712-27-6601,0.7210934952139558,1.0,0.7880321795416501,0.3417340929218333,0.3952251922027502,0.5931874127879387,0.29452700045212704,0.564957363363561,0.07928175886394495,0.2916673108086061,0.48729730586193565,0.0,0.41643233230142773,0.626359782999629,0.0,1.0,0.0,0.1810344827586207
584-84-6578,0.688120426367012,1.0,0.8077724900257677,0.3399861206023429,0.25261033905236946,0.7955597827952691,0.4997810464074967,0.3989540957122128,0.6481691997072443,0.40065299258251297,0.4707835238721918,0.0,0.40157956659963456,0.7922566042567774,1.0,0.0,0.25,0.9741379310344828
226-45-5482,0.7013619103744348,1.0,0.1613770407863818,0.5805569101514229,0.7913249172317147,0.5183258919105576,0.23935909778839098,0.4984246557818058,0.36167401120967235,0.5638830756739013,0.37258812849396317,0.0,0.7612198876863897,0.5033640329982165,0.0,0.0,0.0,0.47413793103448276
048-47-6693,0.5185062278649037,0.0,0.8380801901569007,0.7912382021042537,0.4826655100518238,0.618789138147944,0.18734251096303062,0.43153192173719174,0.2298929964291101,0.7033076383121494,0.9566175360371023,1.0,0.5680160710262594,0.2712787091453115,1.0,1.0,0.0,0.19827586206896552
843-01-8028,0.5270751444204778,1.0,0.8221298765277758,0.5929222411231384,0.2869434134831276,0.5441033035070608,0.26394879814676386,0.6876368374690689,0.5508779000013495,0.437292954850936,0.7135150551484637,0.0,0.4243259931744031,0.7666473969935543,0.8571428571428571,0.0,0.25,0.9741379310344828
167-62-2629,0.2832968110203935,1.0,0.796418796973325,0.5924783504773523,0.4962231260894828,0.25735105543001735,0.20857470745053025,0.5864949870427024,0.5118128712573553,0.4073391062263636,0.7467271618999329,0.0,0.408036973373497,0.5836055880796671,0.14285714285714285,0.0,0.0,0.20689655172413793
094-54-2326,0.6907313426288819,1.0,0.658976716321474,0.5029862722808368,0.9228277818570977,0.6352218594065845,0.20150646535216948,0.7195375578875036,0.5209440825777463,0.6481441726192022,0.36095447758550947,1.0,0.38560867134500965,0.5874978109776878,1.0,1.0,0.0,0.08620689655172414
204-38-1752,0.6468034870703383,1.0,0.4138973015342045,0.6539195571205442,0.7974761124069336,0.5381905529269934,0.17390700144105398,0.5332101567668527,0.31071335634999686,0.6128463630896097,0.5009199177573018,0.0,0.6901779828609097,0.5244727986909175,0.42857142857142855,1.0,0.5,0.5948275862068966
534-97-1879,0.5688517117807821,0.0,0.8640234576905744,0.2806458513757347,0.5752811293023892,0.5636529409270176,0.3378174382720538,0.36077392896696164,0.9271148720306812,0.6089420394973493,0.48603533155252654,0.0,0.47594978430112733,0.7522365688181538,0.5714285714285714,1.0,0.0,0.3620689655172414
005-74-6470,0.8172759122472761,0.0,0.2819210765105293,0.6054885868729059,0.2839414793748152,0.45561802177297706,0.396512190463448,0.4821101571323619,0.4757310426851691,0.4149235123282923,0.5420617714987668,0.0,0.7489621838572131,0.5683191509794581,0.2857142857142857,0.0,0.25,0.5862068965517241
677-84-8932,0.6726170382788168,1.0,0.20142291725268086,0.35905534199151135,0.44711138978823817,0.8050448201841273,0.26859740106125435,0.4179030011952148,0.6937177578666249,0.6552133182946775,0.7593040314207369,0.0,0.23986277880226628,0.5283179458402927,0.5714285714285714,1.0,0.75,0.603448275862069
141-68-8067,0.31267104934421963,1.0,0.8387917106725292,0.5663044323282865,0.2840357686283153,0.6524461784204798,0.2696470855903328,0.43068394062670196,0.5366483264220989,0.5923037867949149,0.6883780927224905,0.0,0.5731456989561343,0.5578946971993695,0.42857142857142855,1.0,0.75,0.7844827586206896
694-25-0434,0.35873302856750533,1.0,0.6562528656029754,0.34167796100612313,0.4313804064573995,0.543275356875289,0.15921917432357885,0.6439530174603696,0.39695410029604705,0.42190234531947335,0.252351988308563,0.0,0.3882955199719633,0.5740906377634123,0.2857142857142857,1.0,0.0,0.47413793103448276
298-65-9873,0.5302410472654038,1.0,0.2271946483094786,0.6859837926908362,0.4130953629723745,0.8423518934735593,0.1812457441400424,0.4232083657722659,0.6323920274040522,0.5458090637916208,0.39650785425221946,0.0,0.11035896965196132,0.22059130906358793,0.5714285714285714,0.0,0.75,0.0
699-78-4329,0.11225986340845684,0.0,0.6906675388930337,0.3429940029911651,0.3303353279439168,0.7813231394928525,0.27964752834519885,0.21802069512520517,0.5908533505772833,0.5364218040107438,0.2490059855236446,1.0,0.6120768422018809,0.44065725277229073,0.7142857142857142,0.0,0.0,0.20689655172413793
501-14-6620,0.6174769280062251,0.0,0.8875026032181811,0.406796419735166,0.48703581695155784,0.33059404161138606,0.27773754202535467,0.6170478926572877,0.5291745800753291,0.5748534636853493,0.4123263387273257,0.0,0.4929626678237361,0.5506299676683757,0.2857142857142857,0.0,0.0,0.5
724-69-7365,0.4357636405594112,1.0,0.0955669631266716,0.9688934048125029,0.19990853942410486,0.715978966116789,0.2746130500219277,0.5991909456085909,0.5414256140374971,0.30055370706740847,0.46449229300918415,0.0,0.14934747961916842,0.7174061639102245,0.42857142857142855,1.0,0.25,0.3448275862068966
738-97-0854,0.10709715316676116,0.0,0.7960664406263567,0.21776179626479472,0.712421312671415,0.23524589005272606,0.2317505008462435,0.6166741596032034,0.6966112181491466,0.09345790321253374,0.2818005409526507,0.0,0.4302983903940989,0.38097650166930597,0.14285714285714285,0.0,0.0,0.06034482758620689
598-40-1404,0.40764813469200156,1.0,0.6397003692005482,0.4677264589812967,0.7490538662719091,0.36603217683324546,0.2557765774919585,0.5030026572511522,0.17490517524495552,0.6357036003576594,0.16054661941874615,1.0,0.6323345960965596,0.488405243108581,0.5714285714285714,1.0,0.25,0.8879310344827586
748-07-6220,0.8114952787997034,1.0,0.12066059388341979,0.42459893542356086,0.5271276075398402,0.3145359157190717,0.43796891214483064,0.4128041492592958,0.5915227296459158,0.6882857701581496,0.7460523691377379,0.0,0.7942036664636232,0.7169768330825763,0.7142857142857142,1.0,0.0,0.4568965517241379
324-71-5621,0.20829352115147326,0.0,0.8550178442289941,0.47506995423006315,0.40072343429748025,0.744369458058445,0.12332985269836468,0.3466817256415599,0.5027100736222263,0.6763465926697656,0.4752647443150573,1.0,0.4440079937918777,0.1625582091632003,0.8571428571428571,0.0,0.25,0.896551724137931
772-06-0408,0.43851568743003067,1.0,0.8667432856053457,0.3947235727407107,0.6827213764345226,0.3891015971292465,0.22282139559565556,0.576587862904847,0.3535649822165845,0.5349641572862335,0.46099716475195773,1.0,0.5318646061931027,0.27128059217525724,0.0,1.0,0.0,0.603448275862069
684-45-8483,0.5981477561186794,1.0,0.2388744979102566,0.47659312706145474,0.615943369874348,0.335100292608456,0.31965834836922397,0.46251338677076376,0.5050163177426652,0.6850866823800111,0.5343501205120222,0.0,0.7139903874235459,0.4189440344669799,0.8571428571428571,0.0,0.5,0.5
688-71-5143,0.5596858508936047,1.0,0.5431688615186951,0.39029363651635274,0.7533782071605617,0.5140538892288182,0.24670979810054933,0.5208705695728295,0.4445896436379271,0.3093484093890979,0.41804716465875424,0.0,0.6562085395058534,0.47087046825305645,0.0,1.0,0.25,0.3879310344827586
861-24-7876,0.5616788439495972,1.0,0.7069086290274583,0.7318638188078069,0.2802630198726388,0.5006694251425179,0.41057983758975886,0.7272086801100913,0.6734147590626043,0.4778733126602286,0.7335742952423381,0.0,0.3946830436487738,0.6659052948919044,0.0,1.0,0.25,0.4482758620689655
877-64-4937,0.3705155272277182,0.0,0.7446169470818738,0.507089746370725,0.3335930216523485,0.3958927788918036,0.3039806247885199,0.656489065795293,0.45208304278366973,0.5160854593868905,0.38323941535358563,0.0,0.6115532404896407,0.7014926778380555,0.14285714285714285,1.0,0.25,0.4396551724137931
834-83-9400,0.8408409095677016,1.0,0.2912293285909635,0.5344034278252293,0.3940371476086477,0.828388876436033,0.38193327457943943,0.33935600951785694,0.45533996145683586,0.36467055978086105,0.5308177108867187,1.0,0.27994855769631943,0.7674081410916676,0.42857142857142855,1.0,0.25,0.7844827586206896
826-85-9068,0.5827874058096225,1.0,0.8626779845670808,0.6324843686885572,0.23159562167851377,0.6615424847688111,0.27785517908464796,0.48617553208987135,0.7672130697269468,0.40647656696624446,0.4148111419096635,0.0,0.5539685254875129,0.5068269250685893,0.8571428571428571,1.0,0.0,0.3017241379310345
426-76-1068,0.37898145658231264,1.0,0.2356908097811069,0.2739422327835396,0.6347446470222865,0.8002275843546358,0.16479917835038588,0.33743069033703593,0.6989610299203208,0.5986931967083045,0.48211892383602883,0.0,0.26211898066637185,0.3545425272898113,0.7142857142857142,1.0,0.0,0.6293103448275862
634-61-6759,0.5895254387922273,1.0,0.9226774832638472,0.7961797134635593,0.5434891502534613,0.4281190869969972,0.3576845277857764,0.582280667127208,0.3664119932271246,0.1066475395026353,0.5894165652302776,0.0,0.4687236634596932,0.553761446468283,0.42857142857142855,1.0,0.5,0.1896551724137931
229-83-6402,0.5242868613124765,1.0,0.4805480420240644,0.3584741795905986,0.6686345619615937,0.3529930270738549,0.6263675712116261,0.4741045940838697,0.3727165164253592,0.5141908055206125,0.05341674418084452,1.0,0.6590341112956117,0.8965162062972285,0.42857142857142855,0.0,0.25,0.5689655172413793
086-58-4835,0.09931780515203015,1.0,0.7514313702979484,0.19845839741613777,0.911415246336568,0.528089604019378,0.2360762482051461,0.5721971848489168,0.30879898430546415,0.2917848235484055,0.38061667110936304,0.0,0.6016131522074715,0.5514321384252971,0.7142857142857142,1.0,0.0,0.8103448275862069
400-22-7169,0.5420941112299915,1.0,0.68917270628757,0.5995661940712735,0.7977519084734218,0.4122043372287213,0.5294036091954692,0.5285197612494563,0.2533141604099336,0.4095437982253133,0.28954760923906864,0.0,0.6440947739959781,0.7553247379293071,0.8571428571428571,1.0,0.0,0.24137931034482757
758-16-0493,0.4046653202043724,0.0,0.2452647732051565,0.745274046070032,0.317785428303041,0.7887019614257647,0.19063537908703948,0.28017917256050096,0.7612523521203831,0.4533917220774828,0.4836716928164395,0.0,0.747772085144731,0.36575973667709216,0.42857142857142855,1.0,0.0,0.6120689655172413
657-59-4565,0.22663859311854784,1.0,0.633867510093885,0.3198013283556691,0.18570975646264443,0.5161288042633194,0.11011507425193011,0.7533690801232497,0.2503364061944675,0.5033514771516081,0.5622253994232571,0.0,0.3834089183348214,0.48249441210863564,0.8571428571428571,0.0,0.25,0.6379310344827586
867-49-5278,0.15208158112053893,1.0,0.6746518289161401,0.5386766567885367,0.6103850183805114,0.283566672926751,0.04681373238150732,0.4799563947644477,0.41063079091623944,0.46911436353649805,0.7511058585805863,0.0,0.6381046452441945,0.45886615234842076,0.8571428571428571,1.0,0.0,0.9224137931034483
607-45-0364,0.8371810495921517,1.0,0.6013912093074062,0.4390268764505275,0.22241892008160735,0.7304609643356941,0.41569575695407923,0.4686987145044977,0.8438968706350958,0.509292829900681,0.6149095647213869,0.0,0.3582979398045777,0.7042833282177685,0.8571428571428571,1.0,0.0,0.5948275862068966
260-56-3692,0.33994930741107343,0.0,0.14814572988152017,0.41712496405110966,0.536221806039934,0.9221114254615803,0.28417009155330364,0.13450277969670055,0.675139232977302,0.16102082233311554,0.502144610698634,0.0,0.8798177615713892,0.12149874119448112,1.0,0.0,0.0,0.7155172413793104
016-10-7640,0.630048995207281,1.0,0.865156960002294,0.5461528027630493,0.1847798286999987,0.6079622214010069,0.5296088276917639,0.5527054983533816,0.32241292803736976,0.8087118909027023,0.5149246636754581,0.0,0.45860417379404717,0.8329601795657353,0.0,0.0,0.0,0.12931034482758622
848-26-5353,0.45211953381127024,1.0,0.13918240743348115,0.384126872808069,0.8276215653666144,0.6825925230361005,0.19333618376977002,0.4965349737381712,0.6215247399141481,0.309065252561281,0.5176834849131624,0.0,0.8049385445958464,0.5365486697334947,1.0,1.0,0.75,0.4051724137931034
650-66-4595,0.5517710937812896,1.0,0.4550712134251069,0.2802280559546856,0.9773717577756224,0.6025916748956485,0.30232724238372755,0.5869719764173529,0.6322201246082169,0.5313939375007537,0.0983370645769217,0.0,0.6719374514990446,0.5639448724153058,0.5714285714285714,1.0,0.0,0.46551724137931033
695-63-0153,0.7428371448133548,1.0,0.42795978557837244,0.6927007307206576,0.2736604148962878,0.5686721149593802,0.26283027654727475,0.7233278872477531,0.4898950280076064,0.5265422869753543,0.2909512527471708,0.0,0.31672792737164457,0.5607192421181073,0.42857142857142855,0.0,0.0,0.5517241379310345
885-18-6973,0.5967307285200167,1.0,0.7540158669693878,0.907115950325565,0.466135425297571,0.649560481501451,0.4992393988487727,0.5226149617494728,0.5184730390827872,0.26152555867559313,0.5471954158829813,0.0,0.40326406214797694,0.8469058993445171,0.42857142857142855,1.0,1.0,0.3448275862068966
235-19-4848,0.8164024282093387,1.0,0.24705667439354428,0.3373700743224619,0.7477998192003565,0.49541499310381043,0.1957302918336289,0.5071685472109827,0.66199837710501,0.5376411846240423,0.31358663537517173,0.0,0.7211674857939138,0.4201058639435542,0.14285714285714285,0.0,0.5,0.8017241379310345
316-89-5434,0.5213078611656246,0.0,0.4497769974226206,0.39824058383716143,0.5323465177210759,0.7593078366158388,0.12927957319723632,0.22607194681111586,0.5048685665793025,0.38780022260482927,0.6309386889261288,1.0,0.6620025783733718,0.3787469942134488,0.7142857142857142,0.0,0.0,0.5948275862068966
515-39-3322,0.4410484097059715,1.0,0.7996755144624436,0.29717337069299665,0.45362559858943274,0.17565089731240446,0.26579027057493176,0.5310856351268864,0.7730231948016215,0.4067750769503914,0.6112336218289864,0.0,0.41652307602446537,0.6130392291628612,0.0,0.0,0.25,0.02586206896551724
598-60-0268,0.4789057419178888,1.0,0.17171853453179878,0.6475752915189975,0.5421584931634399,0.347933465400918,0.21261799659563518,0.44531435610089515,0.502757192983619,0.5355940085715237,0.5608739498304629,1.0,0.7258736430162798,0.5775497637738931,1.0,1.0,0.0,0.5344827586206896
607-45-0364,0.29697503704678496,0.0,0.8530015943712106,0.4265745613963554,0.18688719351572802,0.651107328135444,0.2736221840224958,0.38984378141093823,0.5444384117981198,0.5108010517283961,0.5303255968281011,1.0,0.5580363475547174,0.5829276972991699,0.8571428571428571,1.0,0.0,0.5948275862068966
051-49-4446,0.01622239132466341,0.0,0.8021011619610693,0.33562590755657906,0.4323456926901078,0.4764388601800077,0.2408263292422137,0.44088255827128825,0.5028471696536159,0.46250326254572005,0.5626038053092395,0.0,0.5607534440893502,0.6169973581089858,0.2857142857142857,0.0,0.75,0.48275862068965514
346-56-1722,0.8008837827580355,0.0,0.710429407479176,0.8044156110332784,0.48543172102638577,0.5434833532242463,0.21790681658281796,0.5826141941803641,0.5625604234775652,0.7498354582579819,0.9973604791401423,1.0,0.5966389359411898,0.3698741571087204,1.0,0.0,0.0,0.5862068965517241
624-35-0863,0.4177256230248867,1.0,0.7335242205276248,0.4941155268218136,0.24414787855072706,0.536362002499995,0.1002590923913061,0.6869524216805377,0.793289966156933,0.4030670506337002,0.6119270552752203,0.0,0.3994987191575645,0.4166335567234525,0.0,0.0,0.0,0.4396551724137931
704-85-0553,0.6079487047452306,0.0,0.5800155775338172,0.6660344011173104,0.18680822626592164,0.373100013933736,0.2539464163194919,0.6868427689507329,0.7159696986989137,0.6528521728514651,0.466345177002615,1.0,0.6468900978780571,0.5183077586482856,0.14285714285714285,1.0,0.0,0.3620689655172414
824-55-4586,0.48698260851322717,1.0,0.7470359930564344,0.7491084131548201,0.4475521920483516,0.21995411964030764,0.20002759946391113,0.577107799598671,0.6402313631678607,0.9546706293747529,0.48882770602150005,0.0,0.3997949400465609,0.22140854406007604,1.0,1.0,0.25,0.1896551724137931
541-43-4737,0.24771473308196834,1.0,0.29549432573219414,0.344715472348032,0.4719342143878329,0.9370730269123044,0.37962674795258194,0.23071208482735178,0.3633130072878734,0.6597437212895312,0.5129860325354498,0.0,0.28826881837070173,0.7592885159652691,0.42857142857142855,0.0,0.25,0.8275862068965517
389-94-7053,0.4575091973291987,1.0,0.07019256129953477,0.7422709206232191,0.6271602551938646,0.27657052388827974,0.2623594051313673,0.7236403975276965,0.657368367091554,0.4766336913806264,0.5639049250551298,0.0,0.14793417220863966,0.5697370725286643,0.8571428571428571,1.0,0.0,0.1810344827586207
186-24-2433,0.43270644642663036,0.0,0.7581644091001597,0.5895982259596382,0.4539226097379585,0.6627914725535692,0.21963743870511326,0.33673256795727935,0.6060980030625216,0.45125545521816324,0.5346595558670619,0.0,0.598381841242292,0.5553507237425594,0.8571428571428571,0.0,0.25,0.3103448275862069
335-91-9709,0.5192519314868109,0.0,0.8978941241381531,0.7023831463991036,0.6670033578760404,0.41013749972233493,0.26705874710714633,0.513165637758552,0.5770521133033586,0.5467078343756745,0.30537541405619417,1.0,0.5091432123695168,0.5855639392233254,0.14285714285714285,1.0,0.25,0.4568965517241379
154-85-6381,0.5322588335364471,0.0,0.8077830112047462,0.3306071978240931,0.49007664537693907,0.31042748298165795,0.2875408457522841,0.6562542261989612,0.5031478811559729,0.7226104339519167,0.6156943375194095,1.0,0.45870951995527476,0.6319335516392715,0.5714285714285714,1.0,0.0,0.7844827586206896
644-72-7641,0.6894764245132425,1.0,0.8164710294695129,0.4683625300842603,0.4801067354349623,0.7859919507432335,0.3010128744712392,0.3362053210814684,0.4362196823018496,0.5346545441544291,0.7078967529792473,0.0,0.4032744924609698,0.4506580248145684,0.7142857142857142,0.0,1.0,0.22413793103448276
038-40-3580,0.4839540219362739,0.0,0.722044376476253,0.5444522639510236,0.36352750240732257,0.27941583316673435,0.3041599889860687,0.6433444448099535,0.5147650531560855,0.7815585854929884,0.609619338591249,1.0,0.6033372829451866,0.5675753541508568,1.0,1.0,0.0,0.896551724137931
503-30-1440,0.42169444460337546,1.0,0.15465710188348702,0.6565118186903784,0.6884624133570157,0.4691297069270862,0.23327202632743238,0.43188098292707006,0.8953024364498334,0.8545862188900027,0.5143803557015327,1.0,0.8875633119998664,0.3959898994273704,1.0,1.0,0.0,0.5172413793103449
876-69-7579,0.7052754240116565,0.0,0.8998750971017143,0.49242953066107353,0.4449780954277963,0.5063842762837717,0.31632443654595616,0.5251744392176644,0.6339109756620209,0.6669382953459589,0.31853573698740434,0.0,0.5399115926670728,0.4556122766020345,0.5714285714285714,1.0,0.75,0.8793103448275862
704-61-4692,0.4466535834778016,0.0,0.6462381472987749,0.3977464055187051,0.4677960947748432,0.6785436620685339,0.2771073434934264,0.31612607870872944,0.9908422692400312,0.3470743551236059,0.775735794400711,1.0,0.6414402593393023,0.5134890850169189,1.0,1.0,0.25,0.5172413793103449
687-19-8614,0.16737136612522108,1.0,0.7233741709800922,0.47775857785374387,0.8409128142631355,0.4054515237247098,0.22872619425045643,0.5536009956467866,0.7785489462429651,0.5586867494451481,0.19511017576300982,0.0,0.5966316347220948,0.332275698180428,1.0,0.0,0.0,0.5
417-42-4471,0.5809202859992715,1.0,0.8425162080309397,0.6261955554395767,0.5725066680181461,0.2601549673768834,0.3122384878079207,0.5159745751870493,0.6724112824114314,0.27946537653403397,0.8210997630769057,0.0,0.5222342982068205,0.6413072747095896,0.5714285714285714,0.0,0.0,0.9655172413793103
552-40-7444,0.45488111653383245,0.0,0.7608878472234041,0.6664902520744344,0.2781202965868469,0.36885123414532683,0.2702507834660467,0.6160007090876527,0.2941844052909124,0.6560862169509364,0.4904662221484879,0.0,0.5792620344951311,0.6354510515780729,0.14285714285714285,0.0,0.25,0.08620689655172414
128-07-7630,0.4716375155672785,1.0,0.6517854904896278,0.4362424344235156,0.4766168544397864,0.57091362901125,0.38026793456147717,0.6457019785007547,0.6052609832508431,0.6232653656008866,0.47057102007415264,0.0,0.3728148494280016,0.42531055871381507,0.7142857142857142,1.0,0.0,0.1896551724137931
